Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
EK,Livestock Patterns,110,Japan,7211,Share in total livestock,1034,Pigs,2003,2003,% of total LSU,25.97,Fc,Calculated data
EK,Livestock Patterns,110,Japan,5118,Stocks,1034,Pigs,2003,2003,Livestock units (LSU),2431250,Fc,Calculated data
EK,Livestock Patterns,110,Japan,7213,Livestock units per agricultural land area,976,Sheep,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,110,Japan,7211,Share in total livestock,976,Sheep,2003,2003,% of total LSU,0.01,Fc,Calculated data
EK,Livestock Patterns,110,Japan,5118,Stocks,976,Sheep,2003,2003,Livestock units (LSU),1100,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7213,Livestock units per agricultural land area,1107,Asses,2003,2003,LSU/ha,0.01,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7211,Share in total livestock,1107,Asses,2003,2003,% of total LSU,1.2,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,5118,Stocks,1107,Asses,2003,2003,Livestock units (LSU),6300,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7213,Livestock units per agricultural land area,946,Buffaloes,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7211,Share in total livestock,946,Buffaloes,2003,2003,% of total LSU,0.01,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,5118,Stocks,946,Buffaloes,2003,2003,Livestock units (LSU),70,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7213,Livestock units per agricultural land area,1126,Camels,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7211,Share in total livestock,1126,Camels,2003,2003,% of total LSU,0.9,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,5118,Stocks,1126,Camels,2003,2003,Livestock units (LSU),4725,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7213,Livestock units per agricultural land area,866,Cattle,2003,2003,LSU/ha,0.05,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7211,Share in total livestock,866,Cattle,2003,2003,% of total LSU,8.83,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,5118,Stocks,866,Cattle,2003,2003,Livestock units (LSU),46382,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7213,Livestock units per agricultural land area,1057,Chickens,2003,2003,LSU/ha,0.26,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7211,Share in total livestock,1057,Chickens,2003,2003,% of total LSU,50.07,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,5118,Stocks,1057,Chickens,2003,2003,Livestock units (LSU),263000,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7213,Livestock units per agricultural land area,1016,Goats,2003,2003,LSU/ha,0.05,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7211,Share in total livestock,1016,Goats,2003,2003,% of total LSU,10.42,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,5118,Stocks,1016,Goats,2003,2003,Livestock units (LSU),54749,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7213,Livestock units per agricultural land area,1096,Horses,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7211,Share in total livestock,1096,Horses,2003,2003,% of total LSU,0.24,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,5118,Stocks,1096,Horses,2003,2003,Livestock units (LSU),1240,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7213,Livestock units per agricultural land area,1110,Mules,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7211,Share in total livestock,1110,Mules,2003,2003,% of total LSU,0.22,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,5118,Stocks,1110,Mules,2003,2003,Livestock units (LSU),1140,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7213,Livestock units per agricultural land area,976,Sheep,2003,2003,LSU/ha,0.15,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,7211,Share in total livestock,976,Sheep,2003,2003,% of total LSU,28.11,Fc,Calculated data
EK,Livestock Patterns,112,Jordan,5118,Stocks,976,Sheep,2003,2003,Livestock units (LSU),147647,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,7213,Livestock units per agricultural land area,1107,Asses,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,7211,Share in total livestock,1107,Asses,2003,2003,% of total LSU,0.29,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,5118,Stocks,1107,Asses,2003,2003,Livestock units (LSU),15000,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,7213,Livestock units per agricultural land area,946,Buffaloes,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,7211,Share in total livestock,946,Buffaloes,2003,2003,% of total LSU,0.12,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,5118,Stocks,946,Buffaloes,2003,2003,Livestock units (LSU),6300,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,7213,Livestock units per agricultural land area,866,Cattle,2003,2003,LSU/ha,0.01,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,7211,Share in total livestock,866,Cattle,2003,2003,% of total LSU,53.74,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,5118,Stocks,866,Cattle,2003,2003,Livestock units (LSU),2735700,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,7213,Livestock units per agricultural land area,1057,Chickens,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,7211,Share in total livestock,1057,Chickens,2003,2003,% of total LSU,4.64,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,5118,Stocks,1057,Chickens,2003,2003,Livestock units (LSU),236000,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,7213,Livestock units per agricultural land area,1016,Goats,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,7211,Share in total livestock,1016,Goats,2003,2003,% of total LSU,2.92,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,5118,Stocks,1016,Goats,2003,2003,Livestock units (LSU),148550,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,7213,Livestock units per agricultural land area,1096,Horses,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,7211,Share in total livestock,1096,Horses,2003,2003,% of total LSU,13.02,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,5118,Stocks,1096,Horses,2003,2003,Livestock units (LSU),662545,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,7213,Livestock units per agricultural land area,1034,Pigs,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,7211,Share in total livestock,1034,Pigs,2003,2003,% of total LSU,6.04,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,5118,Stocks,1034,Pigs,2003,2003,Livestock units (LSU),307450,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,7213,Livestock units per agricultural land area,976,Sheep,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,7211,Share in total livestock,976,Sheep,2003,2003,% of total LSU,19.23,Fc,Calculated data
EK,Livestock Patterns,108,Kazakhstan,5118,Stocks,976,Sheep,2003,2003,Livestock units (LSU),978750,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,7213,Livestock units per agricultural land area,1126,Camels,2003,2003,LSU/ha,0.02,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,7211,Share in total livestock,1126,Camels,2003,2003,% of total LSU,6.76,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,5118,Stocks,1126,Camels,2003,2003,Livestock units (LSU),626565.8,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,7213,Livestock units per agricultural land area,866,Cattle,2003,2003,LSU/ha,0.23,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,7211,Share in total livestock,866,Cattle,2003,2003,% of total LSU,67.6,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,5118,Stocks,866,Cattle,2003,2003,Livestock units (LSU),6265662,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,7213,Livestock units per agricultural land area,1057,Chickens,2003,2003,LSU/ha,0.01,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,7211,Share in total livestock,1057,Chickens,2003,2003,% of total LSU,3.05,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,5118,Stocks,1057,Chickens,2003,2003,Livestock units (LSU),282830,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,7213,Livestock units per agricultural land area,1016,Goats,2003,2003,LSU/ha,0.04,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,7211,Share in total livestock,1016,Goats,2003,2003,% of total LSU,12.89,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,5118,Stocks,1016,Goats,2003,2003,Livestock units (LSU),1194549.2,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,7213,Livestock units per agricultural land area,1096,Horses,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,7211,Share in total livestock,1096,Horses,2003,2003,% of total LSU,0.01,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,5118,Stocks,1096,Horses,2003,2003,Livestock units (LSU),900,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,7213,Livestock units per agricultural land area,1034,Pigs,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,7211,Share in total livestock,1034,Pigs,2003,2003,% of total LSU,0.9,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,5118,Stocks,1034,Pigs,2003,2003,Livestock units (LSU),83038.8,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,7213,Livestock units per agricultural land area,976,Sheep,2003,2003,LSU/ha,0.03,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,7211,Share in total livestock,976,Sheep,2003,2003,% of total LSU,8.8,Fc,Calculated data
EK,Livestock Patterns,114,Kenya,5118,Stocks,976,Sheep,2003,2003,Livestock units (LSU),815704.8,Fc,Calculated data
EK,Livestock Patterns,83,Kiribati,7213,Livestock units per agricultural land area,1057,Chickens,2003,2003,LSU/ha,0.13,Fc,Calculated data
EK,Livestock Patterns,83,Kiribati,7211,Share in total livestock,1057,Chickens,2003,2003,% of total LSU,65.22,Fc,Calculated data
EK,Livestock Patterns,83,Kiribati,5118,Stocks,1057,Chickens,2003,2003,Livestock units (LSU),4500,Fc,Calculated data
EK,Livestock Patterns,83,Kiribati,7213,Livestock units per agricultural land area,1034,Pigs,2003,2003,LSU/ha,0.07,Fc,Calculated data
EK,Livestock Patterns,83,Kiribati,7211,Share in total livestock,1034,Pigs,2003,2003,% of total LSU,34.78,Fc,Calculated data
EK,Livestock Patterns,83,Kiribati,5118,Stocks,1034,Pigs,2003,2003,Livestock units (LSU),2400,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,7213,Livestock units per agricultural land area,1126,Camels,2003,2003,LSU/ha,0.03,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,7211,Share in total livestock,1126,Camels,2003,2003,% of total LSU,1.06,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,5118,Stocks,1126,Camels,2003,2003,Livestock units (LSU),4186.5,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,7213,Livestock units per agricultural land area,866,Cattle,2003,2003,LSU/ha,0.13,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,7211,Share in total livestock,866,Cattle,2003,2003,% of total LSU,4.86,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,5118,Stocks,866,Cattle,2003,2003,Livestock units (LSU),19210.8,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,7213,Livestock units per agricultural land area,1057,Chickens,2003,2003,LSU/ha,2.01,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,7211,Share in total livestock,1057,Chickens,2003,2003,% of total LSU,76.89,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,5118,Stocks,1057,Chickens,2003,2003,Livestock units (LSU),303720,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,7213,Livestock units per agricultural land area,1016,Goats,2003,2003,LSU/ha,0.13,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,7211,Share in total livestock,1016,Goats,2003,2003,% of total LSU,4.9,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,5118,Stocks,1016,Goats,2003,2003,Livestock units (LSU),19355.9,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,7213,Livestock units per agricultural land area,1096,Horses,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,7211,Share in total livestock,1096,Horses,2003,2003,% of total LSU,0.12,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,5118,Stocks,1096,Horses,2003,2003,Livestock units (LSU),480,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,7213,Livestock units per agricultural land area,976,Sheep,2003,2003,LSU/ha,0.32,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,7211,Share in total livestock,976,Sheep,2003,2003,% of total LSU,12.17,Fc,Calculated data
EK,Livestock Patterns,118,Kuwait,5118,Stocks,976,Sheep,2003,2003,Livestock units (LSU),48056.4,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,7213,Livestock units per agricultural land area,1107,Asses,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,7211,Share in total livestock,1107,Asses,2003,2003,% of total LSU,2.55,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,5118,Stocks,1107,Asses,2003,2003,Livestock units (LSU),33000,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,7213,Livestock units per agricultural land area,866,Cattle,2003,2003,LSU/ha,0.05,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,7211,Share in total livestock,866,Cattle,2003,2003,% of total LSU,45.87,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,5118,Stocks,866,Cattle,2003,2003,Livestock units (LSU),592809.6,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,7213,Livestock units per agricultural land area,1057,Chickens,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,7211,Share in total livestock,1057,Chickens,2003,2003,% of total LSU,2.58,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,5118,Stocks,1057,Chickens,2003,2003,Livestock units (LSU),33380,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,7213,Livestock units per agricultural land area,1016,Goats,2003,2003,LSU/ha,0.01,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,7211,Share in total livestock,1016,Goats,2003,2003,% of total LSU,5.12,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,5118,Stocks,1016,Goats,2003,2003,Livestock units (LSU),66130.4,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,7213,Livestock units per agricultural land area,1096,Horses,2003,2003,LSU/ha,0.02,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,7211,Share in total livestock,1096,Horses,2003,2003,% of total LSU,18.14,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,5118,Stocks,1096,Horses,2003,2003,Livestock units (LSU),234455,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,7213,Livestock units per agricultural land area,1110,Mules,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,7211,Share in total livestock,1110,Mules,2003,2003,% of total LSU,0.02,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,5118,Stocks,1110,Mules,2003,2003,Livestock units (LSU),253.8,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,7213,Livestock units per agricultural land area,1034,Pigs,2003,2003,LSU/ha,0,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,7211,Share in total livestock,1034,Pigs,2003,2003,% of total LSU,1.69,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,5118,Stocks,1034,Pigs,2003,2003,Livestock units (LSU),21789.75,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,7213,Livestock units per agricultural land area,976,Sheep,2003,2003,LSU/ha,0.03,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,7211,Share in total livestock,976,Sheep,2003,2003,% of total LSU,24.02,Fc,Calculated data
EK,Livestock Patterns,113,Kyrgyzstan,5118,Stocks,976,Sheep,2003,2003,Livestock units (LSU),310413,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,7213,Livestock units per agricultural land area,946,Buffaloes,2003,2003,LSU/ha,0.41,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,7211,Share in total livestock,946,Buffaloes,2003,2003,% of total LSU,34.9,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,5118,Stocks,946,Buffaloes,2003,2003,Livestock units (LSU),777700,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,7213,Livestock units per agricultural land area,866,Cattle,2003,2003,LSU/ha,0.42,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,7211,Share in total livestock,866,Cattle,2003,2003,% of total LSU,36.28,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,5118,Stocks,866,Cattle,2003,2003,Livestock units (LSU),808600,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,7213,Livestock units per agricultural land area,1057,Chickens,2003,2003,LSU/ha,0.1,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,7211,Share in total livestock,1057,Chickens,2003,2003,% of total LSU,8.74,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,5118,Stocks,1057,Chickens,2003,2003,Livestock units (LSU),194740,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,7213,Livestock units per agricultural land area,1016,Goats,2003,2003,LSU/ha,0.01,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,7211,Share in total livestock,1016,Goats,2003,2003,% of total LSU,0.61,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,5118,Stocks,1016,Goats,2003,2003,Livestock units (LSU),13650,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,7213,Livestock units per agricultural land area,1096,Horses,2003,2003,LSU/ha,0.01,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,7211,Share in total livestock,1096,Horses,2003,2003,% of total LSU,0.9,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,5118,Stocks,1096,Horses,2003,2003,Livestock units (LSU),20150,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,7213,Livestock units per agricultural land area,1034,Pigs,2003,2003,LSU/ha,0.22,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,7211,Share in total livestock,1034,Pigs,2003,2003,% of total LSU,18.57,Fc,Calculated data
EK,Livestock Patterns,120,Lao People's Democratic Republic,5118,Stocks,1034,Pigs,2003,2003,Livestock units (LSU),413750,Fc,Calculated data
EK,Livestock Patterns,119,Latvia,7213,Livestock units per agricultural land area,866,Cattle,2003,2003,LSU/ha,0.15,Fc,Calculated data
EK,Livestock Patterns,119,Latvia,7211,Share in total livestock,866,Cattle,2003,2003,% of total LSU,58,Fc,Calculated data
