Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
CO2 emissions (kt),EN.ATM.CO2E.KT,Uzbekistan,UZB,..,121828.741,104168.469,113684.334,115814.861,103354.395,105213.564,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Vanuatu,VUT,66.006,84.341,121.011,132.012,113.677,106.343,154.014,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,"Venezuela, RB",VEN,122162.438,152422.522,189070.52,176822.74,198766.068,183922.052,185220.17,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Vietnam,VNM,21407.946,53644.543,142737.975,152169.499,142220.928,147230.05,166910.839,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,West Bank and Gaza,PSE,..,792.072,2035.185,2247.871,2200.2,2438.555,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,"Yemen, Rep.",YEM,9596.539,14642.331,23432.13,19666.121,18668.697,25496.651,22698.73,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Zambia,ZMB,2445.889,1822.499,2691.578,2937.267,3667,3956.693,4503.076,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Zimbabwe,ZWE,15643.422,13923.599,7777.707,9563.536,7792.375,11675.728,12020.426,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Arab World,ARB,671736.0622,1045762.394,1645558.916,1655808.181,1796962.012,1775095.691,1895700.321,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Caribbean small states,CSS,31594.872,42493.196,64792.223,64271.509,62863.381,65052.58,63637.118,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Central Europe and the Baltics,CEB,998302.3778,716172.434,712993.145,715087.002,676033.452,658046.817,636385.848,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Early-demographic dividend,EAR,2851174.984,4236793.128,6167446.626,6501539.662,6881092.497,6722579.088,7079254.546,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,East Asia & Pacific,EAS,4703785.132,6547512.565,12584718.18,13753828.83,14109486.43,14258139.27,14272114.68,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,East Asia & Pacific (excluding high income),EAP,2864274.913,4197275.787,10039666.1,11172154.62,11515570.1,11634035.38,11688627.33,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,East Asia & Pacific (IDA & IBRD countries),TEA,2822275.911,4127761.888,9973224.241,11124104.86,11466488.98,11598002.27,11648078.82,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Euro area,EMU,..,2637002.039,2496137.901,2402097.686,2352138.478,2308651.525,2191542.213,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Europe & Central Asia,ECS,..,6557163.783,6703823.285,6682339.143,6685250.94,6551568.981,6245991.857,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Europe & Central Asia (excluding high income),ECA,..,2693323.973,3014100.885,3162405.474,3226413.939,3138263.123,3029861.394,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Europe & Central Asia (IDA & IBRD countries),TEC,..,3011827.024,3350142.789,3498769.945,3543842.985,3457627.48,3331985.003,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,European Union,EUU,4100786.671,3911984.936,3709775.555,3568090.009,3494155.955,3421472.348,3241844.353,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Fragile and conflict affected situations,FCS,192274.021,258540.0592,365200.4915,366671.0823,382745.7712,409663.1311,422731.8561,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Heavily indebted poor countries (HIPC),HPC,60289.80003,77062.005,139386.337,150776.039,160357.91,174501.529,186998.665,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,High income,HIC,11450105.43,13165354.44,13321124.82,13093975.98,12965718.53,12947592.31,12939717.41,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,IBRD only,IBD,9007209.193,10509440.89,18257083.58,19727568.92,20439084.26,20544807.54,20783364.23,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,IDA & IBRD total,IBT,9423883.772,11049625.11,18984137.53,20490771.88,21209667.2,21340064.97,21583850.66,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,IDA blend,IDB,265479.9943,348821.9424,412346.816,437187.074,446376.576,453765.581,439412.943,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,IDA only,IDX,144169.1842,186134.8226,305862.3943,316140.4222,313665.7345,331186.5368,350958.1977,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,IDA total,IDA,414025.9588,537628.8927,720460.5427,755800.2585,762663.0968,787517.8302,792614.1447,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Late-demographic dividend,LTE,6238090.783,6962177.352,13264209.87,14391661.02,14812781.93,15053459.33,15089660.88,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Latin America & Caribbean,LCN,1012610.85,1357198.144,1732851.368,1768915.685,1847427.22,1874741.577,1912531.504,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Latin America & Caribbean (excluding high income),LAC,935198.677,1237069.784,1564290.862,1591232.311,1668576.675,1693156.576,1734047.293,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Latin America & the Caribbean (IDA & IBRD countries),TLA,959345.872,1305253.982,1662397.78,1700028.534,1778366.655,1807178.274,1844357.987,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Least developed countries: UN classification,LDC,76692.05198,111006.762,228634.1606,242208.2651,247898.9474,268635.3889,293488.7058,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Low & middle income,LMY,9049707.649,10732383.04,18617850.06,20095357.53,20833063.41,20944540.17,21213767.27,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Low income,LIC,134217.0257,171342.5668,221304.5549,203056.4165,193775.3292,188064.784,196277.4497,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Lower middle income,LMC,1828328.069,2396802.528,3578504.289,3918677.211,4162140.342,4029035.576,4184823.352,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Middle East & North Africa,MEA,913726.732,1473033.9,2271079.443,2297742.2,2468881.09,2445353.618,2593273.893,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Middle East & North Africa (excluding high income),MNA,550862.4369,872382.967,1281517.491,1306607.105,1367149.275,1388131.849,1418044.779,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Middle East & North Africa (IDA & IBRD countries),TMN,550556.046,871590.895,1279482.306,1304359.234,1364949.075,1385693.294,1415553.675,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Middle income,MIC,8912772.48,10560217.79,18392991.7,19887373.56,20633669.44,20750667.35,21011743.32,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,North America,NAC,5259086.722,6228582.85,5930811.449,5827237.034,5637370.775,5676780.024,5792048.502,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,OECD members,OED,11312774.8,12822512.58,12651502.03,12472365.42,12285289.74,12271846.52,12151110.55,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Other small states,OSS,70916.88231,105260.7381,172425.0868,182507.6706,192910.9802,188302.8523,216360.8215,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Pacific island small states,PSS,1745.969563,1888.505,2427.554,2310.21,2280.874,2390.884,2478.892,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Post-demographic dividend,PST,11223024.68,12261234.22,11921270.32,11678320.57,11474043,11463031,11313886.78,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Pre-demographic dividend,PRE,139560.9645,215637.7791,344893.5537,383661.6665,410193.0828,432264.7091,445746.1369,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Small states,SST,105733.7735,149709.57,239773.0867,249205.2,258154.8429,255860.346,282558.2724,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,South Asia,SAS,710671.934,1181100.363,1969230.338,2101777.72,2284078.958,2302942.006,2516434.746,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,South Asia (IDA & IBRD),TSA,710671.934,1181100.363,1969230.338,2101777.72,2284078.958,2302942.006,2516434.746,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Sub-Saharan Africa,SSF,438830.2536,564526.6159,746611.9119,757777.9737,767551.9801,784109.1823,822819.0341,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Sub-Saharan Africa (excluding high income),SSA,438681.9775,563953.4868,746169.7925,757439.6064,767113.7273,783708.001,822325.7217,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Sub-Saharan Africa (IDA & IBRD countries),TSS,438830.2536,564526.6159,746611.9119,757777.9737,767551.9801,784109.1823,822819.0341,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Upper middle income,UMC,7079377.206,8161884.706,14814659.7,15968861.62,16471659.6,16721829.62,16827139.26,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,World,WLD,22149402.4,24689911,33472376,34847501,35470891,35837591,36138285,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Afghanistan,AFG,1851.835,498.712,5870.867,7609.025,6761.948,5749.856,5108.131,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Albania,ALB,2174.531,2845.592,3494.651,3777.01,3157.287,3333.303,3861.351,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Algeria,DZA,23223.111,30890.808,45401.127,46959.602,48580.416,51961.39,52885.474,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Andorra,AND,407.037,524.381,517.047,491.378,487.711,476.71,462.042,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Angola,AGO,2478.892,3670.667,13380.883,14356.305,17201.897,17374.246,19471.77,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Antigua and Barbuda,ATG,282.359,344.698,524.381,513.38,524.381,524.381,531.715,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Argentina,ARG,59236.718,66875.079,90230.202,86992.241,85672.121,88836.742,94186.895,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Armenia,ARM,..,788.405,1008.425,942.419,894.748,850.744,858.078,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Aruba,ABW,1639.149,2379.883,2508.228,2500.894,1349.456,861.745,872.746,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Australia,AUS,82800.86,90985.604,114806.436,119415.855,122514.47,123412.885,120196.926,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Austria,AUT,27660.181,31418.856,33802.406,32056.914,31015.486,31653.544,30285.753,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Azerbaijan,AZE,..,17979.301,8701.791,10469.285,11807.74,12075.431,11639.058,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,"Bahamas, The",BHS,1947.177,1664.818,1650.15,1859.169,1965.512,2797.921,2409.219,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Bahrain,BHR,1892.172,2442.222,4118.041,3696.336,1584.144,4440.737,2214.868,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Bangladesh,BGD,6710.61,7935.388,10564.627,13589.902,14723.005,14176.622,15232.718,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Barbados,BRB,920.417,982.756,1331.121,1386.126,1345.789,1320.12,1162.439,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Belarus,BLR,..,16699.518,16941.54,20091.493,19042.731,18958.39,18599.024,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Belgium,BEL,45635.815,51847.713,54979.331,50600.933,47318.968,48881.11,49662.181,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Belize,BLZ,311.695,396.036,524.381,590.387,469.376,506.046,491.378,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Benin,BEN,557.384,1474.134,4440.737,4565.415,4778.101,5104.464,5438.161,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Bermuda,BMU,502.379,517.047,608.722,443.707,476.71,458.375,575.719,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Bhutan,BTN,80.674,146.68,311.695,366.7,418.038,440.04,407.037,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Bolivia,BOL,3267.297,4664.424,7986.726,8463.436,10252.932,10091.584,10623.299,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Bosnia and Herzegovina,BIH,..,3303.967,4462.739,4422.402,4110.707,4008.031,4096.039,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Botswana,BWA,953.42,1727.157,2445.889,2592.569,2746.583,2885.929,3003.273,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Brazil,BRA,150592.689,234046.275,273884.563,289139.283,309527.803,325988.966,339028.818,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,British Virgin Islands,VGB,66.006,102.676,172.349,176.016,176.016,176.016,179.683,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Brunei Darussalam,BRN,1540.14,839.743,1591.478,1958.178,2068.188,1657.484,1690.487,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Bulgaria,BGR,25078.613,10546.292,11155.014,10348.274,10923.993,10007.243,11067.006,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Burkina Faso,BFA,583.053,990.09,1668.485,1917.841,2299.209,2768.585,2647.574,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Burundi,BDI,194.351,267.691,194.351,212.686,216.353,216.353,388.702,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Cabo Verde,CPV,95.342,216.353,557.384,616.056,506.046,498.712,491.378,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Cambodia,KHM,1261.448,1976.513,4591.084,4723.096,4928.448,4895.445,5067.794,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Cameroon,CMR,1422.796,2988.605,5687.517,4770.767,4983.453,5196.139,5082.462,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Canada,CAN,205729.701,231197.016,255567.898,256198.622,240745.884,241471.95,248318.239,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Cayman Islands,CYM,249.356,465.709,557.384,586.72,535.382,535.382,542.716,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Central African Republic,CAF,198.018,267.691,264.024,278.692,293.36,297.027,300.694,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Chad,TCD,143.013,176.016,517.047,539.049,542.716,612.389,630.724,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Chile,CHL,18540.352,30652.453,43494.287,45665.151,45199.442,45951.177,46240.87,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,China,CHN,330074.004,649216.681,1093466.397,1124778.91,1177675.385,1235632.32,1264106.575,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Colombia,COL,31136.497,29350.668,34862.169,34972.179,38708.852,42405.188,39808.952,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Comoros,COM,62.339,102.676,161.348,135.679,143.013,176.016,154.014,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,"Congo, Dem. Rep.",COD,3072.946,729.733,1727.157,2222.202,2196.533,3366.306,4503.076,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,"Congo, Rep.",COG,971.755,557.384,1745.492,1939.843,2489.893,2541.231,2412.886,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Costa Rica,CRI,2647.574,4950.45,6703.276,6816.953,6838.955,6633.603,6780.283,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Cote d'Ivoire,CIV,4785.435,4048.368,3028.942,3355.305,5082.462,5786.526,5966.209,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Croatia,HRV,..,11246.689,10322.605,10010.91,8991.484,8595.448,8591.781,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Cuba,CUB,31231.839,24081.189,35419.553,33149.68,33245.022,31888.232,31737.885,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Curacao,CUW,..,..,..,..,5999.212,5214.474,5881.868,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Cyprus,CYP,3523.987,6101.888,6970.967,6791.284,6406.249,5518.835,5687.517,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Czech Republic,CZE,..,18155.317,19886.141,19449.768,18764.039,18371.67,19075.734,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Denmark,DNK,21994.666,24381.883,20183.168,18778.707,18034.306,17909.628,16890.202,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Djibouti,DJI,322.696,341.031,517.047,473.043,517.047,535.382,546.383,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Dominica,DMA,58.672,102.676,139.346,128.345,135.679,132.012,135.679,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Dominican Republic,DOM,8679.789,18290.996,15628.754,15518.744,15581.083,15166.712,14440.646,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Ecuador,ECU,13523.896,17341.243,31231.839,33171.682,32291.602,34667.818,37088.038,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,"Egypt, Arab Rep.",EGY,52522.441,85389.762,94333.575,101069.854,94740.612,97179.167,82434.16,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,El Salvador,SLV,2192.866,5210.807,5815.862,5988.211,5973.543,5632.512,5786.526,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Equatorial Guinea,GNQ,66.006,363.033,608.722,608.722,608.722,608.722,608.722,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Eritrea,ERI,..,586.72,491.378,498.712,531.715,539.049,546.383,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Estonia,EST,..,1767.494,1386.126,1283.45,1235.779,1026.76,817.741,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Eswatini,SWZ,0,652.726,671.061,674.728,689.396,700.397,722.399,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Ethiopia,ETH,2849.259,3109.616,5636.179,6237.567,6222.899,7367.003,8056.399,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Faroe Islands,FRO,711.398,689.396,630.724,568.385,590.387,678.395,597.721,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Fiji,FJI,707.731,748.068,1136.77,1004.758,986.423,1059.763,1074.431,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Finland,FIN,25665.333,24004.182,25595.66,25232.627,23600.812,19937.479,23769.494,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,France,FRA,227948.054,214680.848,201538.32,198696.395,194105.311,189268.538,185605.205,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,French Polynesia,PYF,436.373,568.385,858.078,832.409,814.074,821.408,803.073,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Gabon,GAB,847.077,1041.428,1969.179,2214.868,2368.882,2706.246,2746.583,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,"Gambia, The",GMB,176.016,245.689,425.372,443.707,447.374,425.372,506.046,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Georgia,GEO,..,2123.193,2764.918,2709.913,2717.247,2662.242,2838.258,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Germany,DEU,..,316880.138,263961.661,254728.155,254156.103,258057.791,250320.421,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Ghana,GHA,3472.649,5317.15,8096.736,7000.303,9574.537,12522.805,11690.396,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Gibraltar,GIB,143.013,333.697,465.709,451.041,462.042,491.378,528.048,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Greece,GRC,35434.221,44411.037,40813.71,36838.682,37033.033,31514.198,32658.302,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Greenland,GRL,553.717,531.715,663.727,707.731,568.385,553.717,506.046,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Grenada,GRD,106.343,190.684,260.357,253.023,271.358,304.361,242.022,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Guatemala,GTM,4235.385,8368.094,8965.815,9105.161,9215.171,10832.318,14668,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Guinea,GIN,1004.758,1492.469,2486.226,2596.236,2423.887,2112.192,2196.533,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Guinea-Bissau,GNB,172.349,146.68,238.355,245.689,253.023,256.69,271.358,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Guyana,GUY,1133.103,1609.813,1719.823,1782.162,1994.848,1936.176,2009.516,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Haiti,HTI,861.745,1367.791,1976.513,2068.188,2163.53,2255.205,2709.913,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Honduras,HND,2266.206,4030.033,6721.611,7480.68,7455.011,7535.685,8093.069,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,"Hong Kong SAR, China",HKG,8309.422,20736.885,9856.896,9669.879,10051.247,9893.566,9750.553,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Hungary,HUN,23179.107,16908.537,15834.106,14546.989,13828.257,14385.641,16248.477,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Iceland,ISL,1694.154,1719.823,1551.141,1466.8,1448.465,1529.139,1653.817,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,India,IND,158297.056,303752.278,414257.323,417726.305,437836.133,461172.921,514109.733,..,..,..,..,..
